3993 4120
-1 0 
0 1 
0 2 
1 3 
1 4 
2 5 
2 6 
3 7 
3 8 
4 9 
4 10 
5 11 
5 12 
6 13 
6 14 
7 15 
7 16 
8 17 
8 18 
9 19 
9 20 
10 21 
10 22 
11 23 
11 24 
12 25 
12 26 
13 27 
13 28 
14 29 
14 30 
15 31 
15 32 
16 33 
16 34 
17 35 
17 36 
18 37 
18 38 
19 39 
19 40 
20 41 
20 42 
21 43 
21 44 
22 45 
22 46 
23 47 
23 48 
24 49 
24 50 
25 51 
25 52 
26 53 
26 54 
27 55 
27 56 
28 57 
28 58 
29 59 
29 60 
30 61 
30 62 
31 63 
1776 1792 1457
1776 1793 1750
1776 1794 1817
1776 1795 1831
1776 1796 1851
1776 1797 1907
1776 1798 1974
1776 1799 2087
1776 1800 2141
1776 1801 2198
1776 1802 2214
1776 1803 2222
1776 1804 2305
1776 1805 2320
1776 1806 2331
1776 1807 2374
1776 1808 2458
1776 1809 2460
1776 1810 2487
1776 1811 2535
1776 1812 2536
1776 1813 2610
1776 1814 2637
1776 1815 2664
1776 1816 2683
1776 1817 2698
1776 1818 2777
1776 1819 2809
1776 1820 2861
1776 1821 2866
1776 1822 2928
1776 1823 2976
1776 1824 3175
1776 1825 3226
1776 1826 3254
1776 1827 3256
1776 1828 3257
1776 1829 3316
1776 1830 3447
1776 1831 3479
1776 1832 3555
1776 1833 3659
1776 1834 3763
1776 1835 3826
1776 1836 3833
1776 1837 3912
1776 1838 3920
45 1839 
1839 1840 236
1839 1841 294
1839 1842 307
1839 1843 323
1839 1844 359
1839 1845 362
1839 1846 403
1839 1847 449
1839 1848 590
1839 1849 597
1839 1850 721
1839 1851 753
1839 1852 792
1839 1853 1173
1839 1854 1200
1839 1855 1650
1839 1856 1732
1839 1857 1789
1839 1858 1858
1839 1859 1881
1839 1860 1941
1839 1861 1975
1839 1862 1976
1839 1863 1977
1839 1864 1986
1839 1865 2009
1839 1866 2010
1839 1867 2089
1839 1868 2140
1839 1869 2213
1839 1870 2247
1839 1871 2306
1839 1872 2307
1839 1873 2345
1839 1874 2397
1839 1875 2398
1839 1876 2403
1839 1877 2414
1839 1878 2439
1839 1879 2476
1839 1880 2537
1839 1881 2666
1839 1882 2755
1839 1883 2835
1839 1884 2836
1839 1885 2840
1839 1886 2862
1839 1887 2865
1839 1888 2899
1839 1889 2902
1839 1890 2908
1839 1891 2909
1839 1892 2913
1839 1893 2915
1839 1894 2987
1839 1895 3417
1839 1896 3440
1839 1897 3508
1839 1898 3509
1839 1899 3516
1839 1900 3583
1839 1901 3923
1839 1902 3940
45 1903 
1903 1904 41
1903 1905 145
1903 1906 171
1903 1907 285
1903 1908 314
1903 1909 316
1903 1910 366
1903 1911 427
1903 1912 631
1903 1913 722
1903 1914 968
1903 1915 1504
1903 1916 1764
1903 1917 1791
1903 1918 1832
1903 1919 1834
1903 1920 1879
1903 1921 1922
1903 1922 1923
1903 1923 1947
1903 1924 1964
1903 1925 1980
1903 1926 2013
1903 1927 2036
1903 1928 2059
1903 1929 2080
1903 1930 2211
1903 1931 2212
1903 1932 2302
1903 1933 2342
1903 1934 2359
1903 1935 2380
1903 1936 2420
1903 1937 2423
1903 1938 2472
1903 1939 2501
1903 1940 2589
1903 1941 2633
1903 1942 2659
1903 1943 2668
1903 1944 2694
1903 1945 2703
1903 1946 2733
1903 1947 2734
1903 1948 2742
1903 1949 2753
1903 1950 2810
1903 1951 2869
1903 1952 2910
1903 1953 2938
1903 1954 3037
1903 1955 3283
1903 1956 3310
1903 1957 3424
1903 1958 3453
1903 1959 3469
1903 1960 3472
1903 1961 3501
1903 1962 3519
1903 1963 3526
1903 1964 3756
1903 1965 3905
46 1966 
1966 1967 111
1966 1968 120
1966 1969 121
1966 1970 122
1966 1971 239
1966 1972 243
1966 1973 324
1966 1974 526
1966 1975 527
1966 1976 955
1966 1977 956
1966 1978 960
1966 1979 1013
1966 1980 1025
1966 1981 1129
1966 1982 1189
1966 1983 1643
1966 1984 1654
1966 1985 1660
1966 1986 1788
1966 1987 1857
1966 1988 1903
1966 1989 1952
1966 1990 1978
1966 1991 1984
1966 1992 2017
1966 1993 2055
1966 1994 2083
1966 1995 2085
1966 1996 2092
1966 1997 2095
1966 1998 2165
1966 1999 2220
1966 2000 2243
1966 2001 2284
1966 2002 2346
1966 2003 2348
1966 2004 2349
1966 2005 2395
1966 2006 2396
1966 2007 2406
1966 2008 2421
1966 2009 2422
1966 2010 2425
1966 2011 2563
1966 2012 2565
1966 2013 2711
1966 2014 2725
1966 2015 2779
1966 2016 2782
1966 2017 2786
1966 2018 2978
1966 2019 2980
1966 2020 3279
1966 2021 3298
1966 2022 3302
1966 2023 3436
1966 2024 3461
1966 2025 3463
1966 2026 3518
1966 2027 3586
1966 2028 3906
46 2029 
2029 2030 37
2029 2031 44
2029 2032 325
2029 2033 352
2029 2034 372
2029 2035 432
2029 2036 1130
2029 2037 1218
2029 2038 1471
2029 2039 1473
2029 2040 1485
2029 2041 1497
2029 2042 1502
2029 2043 1607
2029 2044 1709
2029 2045 1710
2029 2046 1870
2029 2047 1871
2029 2048 1872
2029 2049 1919
2029 2050 1920
2029 2051 1927
2029 2052 1983
2029 2053 2005
2029 2054 2057
2029 2055 2086
2029 2056 2088
2029 2057 2091
2029 2058 2099
2029 2059 2179
2029 2060 2205
2029 2061 2223
2029 2062 2308
2029 2063 2350
2029 2064 2404
2029 2065 2464
2029 2066 2465
2029 2067 2497
2029 2068 2500
2029 2069 2625
2029 2070 2691
2029 2071 2692
2029 2072 2763
2029 2073 2860
2029 2074 2979
2029 2075 2985
2029 2076 2992
2029 2077 3035
2029 2078 3161
2029 2079 3213
2029 2080 3382
2029 2081 3462
2029 2082 3495
2029 2083 3731
2029 2084 3732
2029 2085 3820
2029 2086 3831
2029 2087 3848
2029 2088 3899
2029 2089 3901
2029 2090 3902
2029 2091 3925
47 2092 
2092 2093 19
2092 2094 51
2092 2095 59
2092 2096 114
2092 2097 150
2092 2098 151
2092 2099 175
2092 2100 230
2092 2101 452
2092 2102 487
2092 2103 488
2092 2104 489
2092 2105 493
2092 2106 543
2092 2107 550
2092 2108 552
2092 2109 553
2092 2110 554
2092 2111 557
2092 2112 629
2092 2113 644
2092 2114 658
2092 2115 675
2092 2116 690
2092 2117 695
2092 2118 747
2092 2119 748
2092 2120 760
2092 2121 763
2092 2122 771
2092 2123 772
2092 2124 808
2092 2125 809
2092 2126 812
2092 2127 831
2092 2128 832
2092 2129 834
2092 2130 848
2092 2131 865
2092 2132 891
2092 2133 929
2092 2134 942
2092 2135 946
2092 2136 949
2092 2137 997
2092 2138 1018
2092 2139 1020
2092 2140 1021
2092 2141 1058
2092 2142 1136
2092 2143 1141
2092 2144 1142
2092 2145 1213
2092 2146 1219
2092 2147 1234
2092 2148 1237
2092 2149 1292
2092 2150 1351
2092 2151 1370
2092 2152 1392
2092 2153 1414
2092 2154 1488
2092 2155 1572
47 2156 
2156 2157 26
2156 2158 115
2156 2159 152
2156 2160 191
2156 2161 232
2156 2162 408
2156 2163 413
2156 2164 589
2156 2165 592
2156 2166 595
2156 2167 603
2156 2168 670
2156 2169 678
2156 2170 694
2156 2171 758
2156 2172 768
2156 2173 774
2156 2174 821
2156 2175 828
2156 2176 841
2156 2177 864
2156 2178 871
2156 2179 872
2156 2180 904
2156 2181 918
2156 2182 919
2156 2183 920
2156 2184 921
2156 2185 922
2156 2186 923
2156 2187 934
2156 2188 947
2156 2189 1015
2156 2190 1031
2156 2191 1054
2156 2192 1099
2156 2193 1188
2156 2194 1214
2156 2195 1221
2156 2196 1253
2156 2197 1267
2156 2198 1283
2156 2199 1325
2156 2200 1359
2156 2201 1409
2156 2202 1428
2156 2203 1429
2156 2204 1438
2156 2205 1447
2156 2206 1598
2156 2207 1692
2156 2208 1716
2156 2209 1795
2156 2210 1807
2156 2211 1825
2156 2212 1826
2156 2213 1969
2156 2214 2127
2156 2215 2254
2156 2216 2391
2156 2217 3008
2156 2218 3934
48 2219 
2219 2220 3
2219 2221 21
2219 2222 65
2219 2223 95
2219 2224 275
2219 2225 409
2219 2226 430
2219 2227 517
2219 2228 586
2219 2229 600
2219 2230 646
2219 2231 749
2219 2232 759
2219 2233 766
2219 2234 767
2219 2235 769
2219 2236 770
2219 2237 773
2219 2238 776
2219 2239 810
2219 2240 825
2219 2241 859
2219 2242 879
2219 2243 905
2219 2244 909
2219 2245 910
2219 2246 935
2219 2247 957
2219 2248 998
2219 2249 1056
2219 2250 1057
2219 2251 1059
2219 2252 1083
2219 2253 1104
2219 2254 1131
2219 2255 1132
2219 2256 1140
2219 2257 1143
2219 2258 1220
2219 2259 1235
2219 2260 1266
2219 2261 1302
2219 2262 1323
2219 2263 1358
2219 2264 1376
2219 2265 1389
2219 2266 1390
2219 2267 1391
2219 2268 1434
2219 2269 1610
2219 2270 1618
2219 2271 1663
2219 2272 1664
2219 2273 1675
2219 2274 1713
2219 2275 1714
2219 2276 1718
2219 2277 1754
2219 2278 1777
2219 2279 1794
2219 2280 1806
2219 2281 1808
2219 2282 1829
48 2283 
2283 2284 288
2283 2285 334
2283 2286 434
2283 2287 525
2283 2288 656
2283 2289 657
2283 2290 673
2283 2291 679
2283 2292 680
2283 2293 692
2283 2294 693
2283 2295 729
2283 2296 736
2283 2297 742
2283 2298 777
2283 2299 778
2283 2300 811
2283 2301 815
2283 2302 823
2283 2303 826
2283 2304 829
2283 2305 843
2283 2306 846
2283 2307 847
2283 2308 869
2283 2309 870
2283 2310 927
2283 2311 948
2283 2312 967
2283 2313 969
2283 2314 1041
2283 2315 1043
2283 2316 1089
2283 2317 1128
2283 2318 1133
2283 2319 1175
2283 2320 1183
2283 2321 1184
2283 2322 1254
2283 2323 1256
2283 2324 1288
2283 2325 1304
2283 2326 1324
2283 2327 1328
2283 2328 1347
2283 2329 1375
2283 2330 1439
2283 2331 1440
2283 2332 1441
2283 2333 1478
2283 2334 1596
2283 2335 1603
2283 2336 1619
2283 2337 1624
2283 2338 1655
2283 2339 1665
2283 2340 1667
2283 2341 1674
2283 2342 1708
2283 2343 1776
2283 2344 1796
2283 2345 1828
49 2346 
2346 2347 308
2346 2348 391
2346 2349 398
2346 2350 480
2346 2351 482
2346 2352 495
2346 2353 540
2346 2354 544
2346 2355 545
2346 2356 546
2346 2357 584
2346 2358 630
2346 2359 661
2346 2360 662
2346 2361 663
2346 2362 665
2346 2363 666
2346 2364 667
2346 2365 668
2346 2366 790
2346 2367 806
2346 2368 807
2346 2369 817
2346 2370 962
2346 2371 963
2346 2372 964
2346 2373 1038
2346 2374 1105
2346 2375 1121
2346 2376 1122
2346 2377 1123
2346 2378 1126
2346 2379 1138
2346 2380 1139
2346 2381 1166
2346 2382 1167
2346 2383 1172
2346 2384 1182
2346 2385 1228
2346 2386 1247
2346 2387 1248
2346 2388 1269
2346 2389 1285
2346 2390 1286
2346 2391 1309
2346 2392 1350
2346 2393 1443
2346 2394 1458
2346 2395 1466
2346 2396 1467
2346 2397 1476
2346 2398 1507
2346 2399 1508
2346 2400 1614
2346 2401 1615
2346 2402 1673
2346 2403 1683
2346 2404 1690
2346 2405 1697
2346 2406 1698
2346 2407 1769
2346 2408 1786
2346 2409 1797
49 2410 
2410 2411 30
2410 2412 97
2410 2413 154
2410 2414 322
2410 2415 339
2410 2416 508
2410 2417 560
2410 2418 578
2410 2419 581
2410 2420 582
2410 2421 585
2410 2422 677
2410 2423 885
2410 2424 1050
2410 2425 1062
2410 2426 1150
2410 2427 1176
2410 2428 1177
2410 2429 1185
2410 2430 1186
2410 2431 1195
2410 2432 1222
2410 2433 1271
2410 2434 1272
2410 2435 1273
2410 2436 1294
2410 2437 1296
2410 2438 1308
2410 2439 1337
2410 2440 1338
2410 2441 1340
2410 2442 1349
2410 2443 1352
2410 2444 1364
2410 2445 1366
2410 2446 1435
2410 2447 1437
2410 2448 1494
2410 2449 1495
2410 2450 1565
2410 2451 1566
2410 2452 1578
2410 2453 1584
2410 2454 1589
2410 2455 1604
2410 2456 1605
2410 2457 1606
2410 2458 1617
2410 2459 1669
2410 2460 1670
2410 2461 1671
2410 2462 1681
2410 2463 1685
2410 2464 1693
2410 2465 1700
2410 2466 1703
2410 2467 1755
2410 2468 1767
2410 2469 1768
2410 2470 1775
2410 2471 1785
2410 2472 3715
50 2473 
2473 2474 10
2473 2475 104
2473 2476 528
2473 2477 541
2473 2478 567
2473 2479 570
2473 2480 639
2473 2481 813
2473 2482 818
2473 2483 833
2473 2484 853
2473 2485 854
2473 2486 856
2473 2487 861
2473 2488 875
2473 2489 876
2473 2490 899
2473 2491 908
2473 2492 925
2473 2493 945
2473 2494 950
2473 2495 981
2473 2496 1027
2473 2497 1046
2473 2498 1047
2473 2499 1048
2473 2500 1096
2473 2501 1097
2473 2502 1144
2473 2503 1174
2473 2504 1203
2473 2505 1207
2473 2506 1239
2473 2507 1240
2473 2508 1241
2473 2509 1243
2473 2510 1244
2473 2511 1245
2473 2512 1282
2473 2513 1287
2473 2514 1335
2473 2515 1353
2473 2516 1360
2473 2517 1378
2473 2518 1379
2473 2519 1384
2473 2520 1444
2473 2521 1448
2473 2522 1449
2473 2523 1515
2473 2524 1516
2473 2525 1567
2473 2526 1577
2473 2527 1602
2473 2528 1657
2473 2529 1661
2473 2530 1668
2473 2531 1689
2473 2532 1694
2473 2533 1702
2473 2534 1715
2473 2535 1759
50 2536 
2536 2537 182
2536 2538 293
2536 2539 358
2536 2540 490
2536 2541 501
2536 2542 547
2536 2543 548
2536 2544 549
2536 2545 558
2536 2546 559
2536 2547 564
2536 2548 634
2536 2549 676
2536 2550 734
2536 2551 735
2536 2552 746
2536 2553 751
2536 2554 824
2536 2555 878
2536 2556 912
2536 2557 913
2536 2558 914
2536 2559 916
2536 2560 924
2536 2561 926
2536 2562 928
2536 2563 938
2536 2564 1022
2536 2565 1024
2536 2566 1026
2536 2567 1028
2536 2568 1034
2536 2569 1042
2536 2570 1051
2536 2571 1091
2536 2572 1094
2536 2573 1095
2536 2574 1135
2536 2575 1179
2536 2576 1181
2536 2577 1212
2536 2578 1263
2536 2579 1279
2536 2580 1281
2536 2581 1289
2536 2582 1303
2536 2583 1334
2536 2584 1367
2536 2585 1368
2536 2586 1559
2536 2587 1585
2536 2588 1590
2536 2589 1593
2536 2590 1594
2536 2591 1620
2536 2592 1621
2536 2593 1631
2536 2594 1720
2536 2595 1770
2536 2596 1771
2536 2597 1773
2536 2598 1799
51 2599 
2599 2600 119
2599 2601 329
2599 2602 331
2599 2603 335
2599 2604 336
2599 2605 337
2599 2606 353
2599 2607 435
2599 2608 443
2599 2609 515
2599 2610 573
2599 2611 574
2599 2612 576
2599 2613 617
2599 2614 653
2599 2615 727
2599 2616 840
2599 2617 881
2599 2618 952
2599 2619 958
2599 2620 989
2599 2621 1016
2599 2622 1019
2599 2623 1035
2599 2624 1055
2599 2625 1088
2599 2626 1109
2599 2627 1165
2599 2628 1230
2599 2629 1278
2599 2630 1297
2599 2631 1313
2599 2632 1336
2599 2633 1388
2599 2634 1405
2599 2635 1418
2599 2636 1548
2599 2637 1613
2599 2638 1623
2599 2639 1762
2599 2640 1968
2599 2641 2019
2599 2642 2197
2599 2643 2199
2599 2644 2250
2599 2645 2289
2599 2646 2340
2599 2647 2495
2599 2648 2593
2599 2649 2730
2599 2650 2732
2599 2651 2748
2599 2652 2846
2599 2653 2847
2599 2654 2969
2599 2655 2973
2599 2656 3379
2599 2657 3514
2599 2658 3665
2599 2659 3735
2599 2660 3811
2599 2661 3854
2599 2662 3868
51 2663 
2663 2664 23
2663 2665 39
2663 2666 136
2663 2667 299
2663 2668 421
2663 2669 571
2663 2670 572
2663 2671 598
2663 2672 651
2663 2673 681
2663 2674 686
2663 2675 689
2663 2676 724
2663 2677 725
2663 2678 726
2663 2679 728
2663 2680 730
2663 2681 731
2663 2682 733
2663 2683 739
2663 2684 740
2663 2685 830
2663 2686 836
2663 2687 838
2663 2688 844
2663 2689 845
2663 2690 857
2663 2691 858
2663 2692 884
2663 2693 939
2663 2694 970
2663 2695 1036
2663 2696 1060
2663 2697 1110
2663 2698 1111
2663 2699 1112
2663 2700 1190
2663 2701 1215
2663 2702 1216
2663 2703 1322
2663 2704 1333
2663 2705 1381
2663 2706 1425
2663 2707 1426
2663 2708 1562
2663 2709 1586
2663 2710 1599
2663 2711 1672
2663 2712 1792
2663 2713 1800
2663 2714 1876
2663 2715 1877
2663 2716 2332
2663 2717 2339
2663 2718 2628
2663 2719 3195
2663 2720 3376
2663 2721 3545
2663 2722 3549
2663 2723 3656
2663 2724 3889
2663 2725 3919
52 2726 
2726 2727 25
2726 2728 31
2726 2729 67
2726 2730 103
2726 2731 128
2726 2732 203
2726 2733 204
2726 2734 298
2726 2735 317
2726 2736 343
2726 2737 419
2726 2738 420
2726 2739 462
2726 2740 523
2726 2741 575
2726 2742 599
2726 2743 624
2726 2744 655
2726 2745 674
2726 2746 683
2726 2747 684
2726 2748 685
2726 2749 687
2726 2750 688
2726 2751 691
2726 2752 737
2726 2753 738
2726 2754 741
2726 2755 801
2726 2756 802
2726 2757 835
2726 2758 837
2726 2759 839
2726 2760 842
2726 2761 868
2726 2762 874
2726 2763 890
2726 2764 943
2726 2765 961
2726 2766 966
2726 2767 1010
2726 2768 1037
2726 2769 1101
2726 2770 1102
2726 2771 1103
2726 2772 1107
2726 2773 1137
2726 2774 1147
2726 2775 1178
2726 2776 1298
2726 2777 1356
2726 2778 1357
2726 2779 1371
2726 2780 1372
2726 2781 1374
2726 2782 1430
2726 2783 1487
2726 2784 1503
2726 2785 1574
2726 2786 1609
2726 2787 1622
2726 2788 1684
2726 2789 1766
52 2790 
2790 2791 102
2790 2792 139
2790 2793 172
2790 2794 173
2790 2795 222
2790 2796 244
2790 2797 246
2790 2798 271
2790 2799 273
2790 2800 350
2790 2801 354
2790 2802 388
2790 2803 422
2790 2804 472
2790 2805 473
2790 2806 507
2790 2807 534
2790 2808 535
2790 2809 622
2790 2810 654
2790 2811 761
2790 2812 805
2790 2813 827
2790 2814 866
2790 2815 902
2790 2816 903
2790 2817 917
2790 2818 959
2790 2819 1061
2790 2820 1085
2790 2821 1086
2790 2822 1087
2790 2823 1100
2790 2824 1120
2790 2825 1134
2790 2826 1151
2790 2827 1201
2790 2828 1315
2790 2829 1330
2790 2830 1411
2790 2831 1412
2790 2832 1417
2790 2833 1431
2790 2834 1446
2790 2835 1456
2790 2836 1459
2790 2837 1460
2790 2838 1462
2790 2839 1526
2790 2840 1630
2790 2841 1666
2790 2842 1707
2790 2843 1721
2790 2844 1753
2790 2845 1812
2790 2846 1827
2790 2847 2075
2790 2848 2296
2790 2849 2337
2790 2850 2412
2790 2851 2796
2790 2852 3588
53 2853 
2853 2854 107
2853 2855 165
2853 2856 166
2853 2857 215
2853 2858 216
2853 2859 217
2853 2860 272
2853 2861 290
2853 2862 327
2853 2863 357
2853 2864 418
2853 2865 428
2853 2866 451
2853 2867 531
2853 2868 611
2853 2869 616
2853 2870 636
2853 2871 637
2853 2872 682
2853 2873 720
2853 2874 822
2853 2875 863
2853 2876 867
2853 2877 991
2853 2878 992
2853 2879 1092
2853 2880 1299
2853 2881 1345
2853 2882 1355
2853 2883 1369
2853 2884 1385
2853 2885 1386
2853 2886 1387
2853 2887 1396
2853 2888 1401
2853 2889 1450
2853 2890 1451
2853 2891 1452
2853 2892 1480
2853 2893 1481
2853 2894 1501
2853 2895 1571
2853 2896 1591
2853 2897 1873
2853 2898 2079
2853 2899 2194
2853 2900 2252
2853 2901 2322
2853 2902 2411
2853 2903 2416
2853 2904 2491
2853 2905 2612
2853 2906 2697
2853 2907 2735
2853 2908 2737
2853 2909 2780
2853 2910 2948
2853 2911 3182
2853 2912 3225
2853 2913 3411
2853 2914 3559
2853 2915 3626
2853 2916 3862
53 2917 
2917 2918 42
2917 2919 47
2917 2920 73
2917 2921 209
2917 2922 253
2917 2923 263
2917 2924 296
2917 2925 342
2917 2926 355
2917 2927 610
2917 2928 719
2917 2929 937
2917 2930 971
2917 2931 1081
2917 2932 1084
2917 2933 1346
2917 2934 1382
2917 2935 1403
2917 2936 1416
2917 2937 1608
2917 2938 1649
2917 2939 1824
2917 2940 2033
2917 2941 2336
2917 2942 2470
2917 2943 2489
2917 2944 2490
2917 2945 2765
2917 2946 2964
2917 2947 2989
2917 2948 3004
2917 2949 3032
2917 2950 3061
2917 2951 3201
2917 2952 3240
2917 2953 3349
2917 2954 3350
2917 2955 3410
2917 2956 3425
2917 2957 3443
2917 2958 3446
2917 2959 3452
2917 2960 3473
2917 2961 3490
2917 2962 3542
2917 2963 3560
2917 2964 3561
2917 2965 3628
2917 2966 3640
2917 2967 3641
2917 2968 3642
2917 2969 3706
2917 2970 3714
2917 2971 3746
2917 2972 3768
2917 2973 3781
2917 2974 3839
2917 2975 3840
2917 2976 3860
2917 2977 3861
2917 2978 3921
2917 2979 3937
54 2980 
2980 2981 54
2980 2982 91
2980 2983 113
2980 2984 187
2980 2985 320
2980 2986 333
2980 2987 433
2980 2988 444
2980 2989 532
2980 2990 566
2980 2991 579
2980 2992 732
2980 2993 849
2980 2994 941
2980 2995 1080
2980 2996 1383
2980 2997 1453
2980 2998 1454
2980 2999 1455
2980 3000 1464
2980 3001 1472
2980 3002 1484
2980 3003 1568
2980 3004 1662
2980 3005 1679
2980 3006 1705
2980 3007 1706
2980 3008 1774
2980 3009 1839
2980 3010 1875
2980 3011 2004
2980 3012 2007
2980 3013 2145
2980 3014 2273
2980 3015 2274
2980 3016 2290
2980 3017 2319
2980 3018 2419
2980 3019 2550
2980 3020 2562
2980 3021 2644
2980 3022 2792
2980 3023 2800
2980 3024 2801
2980 3025 2892
2980 3026 2947
2980 3027 3000
2980 3028 3029
2980 3029 3181
2980 3030 3405
2980 3031 3437
2980 3032 3502
2980 3033 3584
2980 3034 3705
2980 3035 3734
2980 3036 3751
2980 3037 3817
2980 3038 3841
2980 3039 3897
2980 3040 3907
2980 3041 3924
2980 3042 3936
54 3043 
3043 3044 188
3043 3045 190
3043 3046 410
3043 3047 450
3043 3048 596
3043 3049 638
3043 3050 647
3043 3051 723
3043 3052 889
3043 3053 906
3043 3054 1093
3043 3055 1202
3043 3056 1204
3043 3057 1258
3043 3058 1300
3043 3059 1301
3043 3060 1341
3043 3061 1342
3043 3062 1343
3043 3063 1344
3043 3064 1397
3043 3065 1398
3043 3066 1402
3043 3067 1404
3043 3068 1479
3043 3069 1540
3043 3070 1569
3043 3071 1699
3043 3072 1758
3043 3073 1760
3043 3074 1765
3043 3075 1801
3043 3076 1802
3043 3077 1803
3043 3078 2114
3043 3079 2301
3043 3080 2334
3043 3081 2493
3043 3082 2728
3043 3083 2791
3043 3084 2845
3043 3085 2878
3043 3086 2898
3043 3087 2975
3043 3088 3072
3043 3089 3212
3043 3090 3220
3043 3091 3277
3043 3092 3342
3043 3093 3347
3043 3094 3407
3043 3095 3408
3043 3096 3474
3043 3097 3491
3043 3098 3550
3043 3099 3700
3043 3100 3791
3043 3101 3822
3043 3102 3859
3043 3103 3874
3043 3104 3892
3043 3105 3893
55 3106 
3106 3107 1
3106 3108 28
3106 3109 29
3106 3110 33
3106 3111 34
3106 3112 38
3106 3113 49
3106 3114 53
3106 3115 62
3106 3116 63
3106 3117 69
3106 3118 70
3106 3119 71
3106 3120 72
3106 3121 80
3106 3122 81
3106 3123 82
3106 3124 83
3106 3125 92
3106 3126 98
3106 3127 108
3106 3128 129
3106 3129 133
3106 3130 138
3106 3131 153
3106 3132 207
3106 3133 218
3106 3134 237
3106 3135 266
3106 3136 286
3106 3137 297
3106 3138 313
3106 3139 361
3106 3140 369
3106 3141 411
3106 3142 425
3106 3143 447
3106 3144 448
3106 3145 613
3106 3146 626
3106 3147 708
3106 3148 783
3106 3149 886
3106 3150 901
3106 3151 944
3106 3152 972
3106 3153 1009
3106 3154 1162
3106 3155 1163
3106 3156 1320
3106 3157 1424
3106 3158 1543
3106 3159 1688
3106 3160 1727
3106 3161 1741
3106 3162 1864
3106 3163 1954
3106 3164 1995
3106 3165 1996
3106 3166 2587
3106 3167 2724
3106 3168 2943
3106 3169 3942
55 3170 
3170 3171 48
3170 3172 74
3170 3173 135
3170 3174 140
3170 3175 141
3170 3176 142
3170 3177 185
3170 3178 197
3170 3179 199
3170 3180 200
3170 3181 225
3170 3182 249
3170 3183 250
3170 3184 257
3170 3185 258
3170 3186 259
3170 3187 261
3170 3188 268
3170 3189 277
3170 3190 278
3170 3191 279
3170 3192 280
3170 3193 281
3170 3194 301
3170 3195 303
3170 3196 319
3170 3197 345
3170 3198 370
3170 3199 371
3170 3200 389
3170 3201 412
3170 3202 438
3170 3203 439
3170 3204 460
3170 3205 471
3170 3206 580
3170 3207 698
3170 3208 704
3170 3209 710
3170 3210 712
3170 3211 713
3170 3212 785
3170 3213 1008
3170 3214 1076
3170 3215 1319
3170 3216 1321
3170 3217 1546
3170 3218 1745
3170 3219 1763
3170 3220 1822
3170 3221 2575
3170 3222 2650
3170 3223 2778
3170 3224 2998
3170 3225 3276
3170 3226 3764
3170 3227 3785
3170 3228 3789
3170 3229 3794
3170 3230 3796
3170 3231 3829
3170 3232 3875
56 3233 
3233 3234 2
3233 3235 4
3233 3236 22
3233 3237 52
3233 3238 77
3233 3239 78
3233 3240 85
3233 3241 93
3233 3242 94
3233 3243 106
3233 3244 112
3233 3245 143
3233 3246 144
3233 3247 149
3233 3248 157
3233 3249 264
3233 3250 302
3233 3251 321
3233 3252 332
3233 3253 392
3233 3254 397
3233 3255 407
3233 3256 498
3233 3257 565
3233 3258 588
3233 3259 591
3233 3260 594
3233 3261 700
3233 3262 755
3233 3263 974
3233 3264 999
3233 3265 1073
3233 3266 1117
3233 3267 1119
3233 3268 1125
3233 3269 1156
3233 3270 1161
3233 3271 1252
3233 3272 1316
3233 3273 1395
3233 3274 1627
3233 3275 1637
3233 3276 1638
3233 3277 1646
3233 3278 1739
3233 3279 1751
3233 3280 2062
3233 3281 2377
3233 3282 2399
3233 3283 2479
3233 3284 2480
3233 3285 2556
3233 3286 2572
3233 3287 2600
3233 3288 2611
3233 3289 2679
3233 3290 2680
3233 3291 2853
3233 3292 2961
3233 3293 2962
3233 3294 3165
3233 3295 3412
3233 3296 3767
56 3297 
3297 3298 8
3297 3299 9
3297 3300 14
3297 3301 15
3297 3302 17
3297 3303 32
3297 3304 88
3297 3305 101
3297 3306 105
3297 3307 109
3297 3308 110
3297 3309 117
3297 3310 134
3297 3311 156
3297 3312 189
3297 3313 234
3297 3314 235
3297 3315 255
3297 3316 265
3297 3317 291
3297 3318 347
3297 3319 382
3297 3320 402
3297 3321 423
3297 3322 628
3297 3323 642
3297 3324 648
3297 3325 699
3297 3326 706
3297 3327 716
3297 3328 717
3297 3329 718
3297 3330 789
3297 3331 793
3297 3332 796
3297 3333 888
3297 3334 893
3297 3335 894
3297 3336 977
3297 3337 978
3297 3338 1004
3297 3339 1005
3297 3340 1006
3297 3341 1007
3297 3342 1078
3297 3343 1124
3297 3344 1155
3297 3345 1187
3297 3346 1419
3297 3347 1525
3297 3348 1527
3297 3349 1535
3297 3350 1536
3297 3351 1647
3297 3352 1816
3297 3353 2317
3297 3354 2522
3297 3355 2712
3297 3356 3427
3297 3357 3909
3297 3358 3910
3297 3359 3911
57 3360 
3360 3361 270
3360 3362 593
3360 3363 618
3360 3364 714
3360 3365 851
3360 3366 986
3360 3367 1193
3360 3368 1312
3360 3369 1533
3360 3370 1534
3360 3371 1537
3360 3372 1538
3360 3373 1539
3360 3374 1553
3360 3375 1554
3360 3376 1555
3360 3377 1556
3360 3378 1629
3360 3379 1653
3360 3380 1734
3360 3381 2648
3360 3382 2785
3360 3383 2877
3360 3384 2917
3360 3385 2957
3360 3386 2990
